File	Row	OriginalMID	FinalMID	Manufacturer	Address
999-32980463-O.xlsx	87	CNGUAYUA1GUA	CNGUAYUA5GUA	Guangzhou Yuanshun Clothing Co., Ltd.	1st Floor, Yuqingtang (Huazhou Road Store), No. 5 Huazhou Road, Huazhou Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	98	CNGUAMEN2GUA	CNGUAMEN6GUA	Guangzhou Mengzhixin Trading Co., Ltd.	2nd Floor, Building 6, Lane 2, Yuewannian East Street, Huazhou Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	104	CNGUATEN4GUA	CNGUATEN1GUA	Guangzhou Tengyao Textile and Garment Co., Ltd.	4th Floor, Building 1, Guangzhou Tenghong Textile & Garment Co., Ltd., No. 4 Fangzhong 3rd Road, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	107	CNGUACHE133GUA	CNGUACHE51GUA	Guangzhou Chengyang Electronic Commerce Co., Ltd.	Room 51N, 4th Floor, Building 3, Guangzhou Zhuoyi Decoration Engineering Co., Ltd., No. 133 Yanling Road, Xinghua Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	108	CNXINMIN1104HUL	CNXINMIN1HUL	Xingcheng Minuo Garment Factory	Room C1, Hongda Vehicle Inspection Co., Ltd., No. 110-4 Xinghai South Street, Sihezun Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-O.xlsx	124	CNGUANAI192GUA	CNGUANAI4GUA	Guangzhou Naisiqi Clothing Co., Ltd.	2nd Floor, Building 4, Guangzhou Tumono Trading Co., Ltd., 192 Wenming Road, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	127	CNSHESTA1013SHE	CNSHESTA105SHE	Shenzhen Stair Garment Co., Ltd.	Room 105, Fuchang Building, No. 1013 Fuqiang Road, Futian Street, Futian District, Shenzhen City, Guangdong Province, China
999-32980463-O.xlsx	128	CNGUAXUA106GUA	CNGUAXUA1GUA	Guangzhou Xuanyinuo Garment Trading Co., Ltd.	Building 1, Guangzhou Feilisite Import and Export Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	129	CNSHEJIN110SHE	CNSHEJIN12SHE	Shenzhen Jinyuanyuan Trading Co., Ltd.	Room 12A, Mei'an New Garden, No. 110, Longnan Road, Baolong Street, Longgang District, Shenzhen, Guangdong, China
999-32980463-O.xlsx	130	CNGUAHES56GUA	CNGUAHES1GUA	Guangzhou Hess Clothing Co., Ltd.	1st Floor, Longjiang Pig's Trotters Shop (Heyi Street Shop), 56 Sanyuan Road, Tangjing Street, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	132	CNSHIHON2572QUA	CNSHIHON257QUA	Shishi Hongkai Shengxin Trading Co., Ltd.	5th Floor, Building A45, Quanzhou Saiye Trading Co., Ltd., No. 257-261, Jinxiu Road, Lingxiu Town, Shishi City, Quanzhou City, Fujian Province, China
999-32980463-O.xlsx	134	CNGUAQIA066GUA	CNGUAQIA66GUA	Guangzhou Qianyi Clothing Co., Ltd.	Room B066, 3rd Floor, Xingguang Yingjing, 119 Shuiyin Road, Huanghuagang Street, Yuexiu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	145	CNGUAHUO6GUA	CNGUAHUO3GUA	Guangzhou Huoyi Garment Co., Ltd.	6th Floor, Building A, Qixinggang Industrial Zone No. 3, 3 Qixinggang Road, Jianghai Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	146	CNNINPUY336NIN	CNNINPUY38NIN	Ningbo Puyuan Clothing Co., Ltd.	3rd Floor, Building 38, Ningbo Jinlan Paper Products Co., Ltd., No. 336 Tongning Road, Cicheng Town, Jiangbei District, Ningbo City, Zhejiang Province, China
999-32980463-O.xlsx	150	CNGUAOFE106GUA	CNGUAOFE1GUA	Guangzhou Ofeier Clothing Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106, Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	152	CNGUAAIM1202GUA	CNGUAAIM18GUA	Guangzhou Aimeimei Clothing Co., Ltd.	No. 18, Building H, Lezong Supermarket (Tianyuan Road Store), 1202 Tianyuan Road, Longdong Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	154	CNGUATUO106GUA	CNGUATUO1GUA	Guangzhou Tuoyun Garment Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106, Fengze East Road, Nansha Street, Nansha District, Guangzhou, Guangdong Province, China
999-32980463-O.xlsx	169	CNFOSENY10FOS	CNFOSENY2FOS	Foshan Enyi Clothing Co., Ltd.	Unit 2, 2nd Floor, Gongnong No.3 Comprehensive Building, 10 Tianyuan Avenue, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-O.xlsx	187	CNGUAOFE106GUA	CNGUAOFE1GUA	Guangzhou Ofeier Clothing Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106, Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	189	CNGUAYOU106GUA	CNGUAYOU1GUA	Guangzhou Youqianduo Clothing Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106, Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	199	CNFOSBIN227FOS	CNFOSBIN2FOS	Foshan Binman Clothing Co., Ltd.	Room 02, 1st Floor, Block C, No. 227, Yanbu Xincheng Village, Dali Town, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-O.xlsx	206	CNXINYON8271HUL	CNXINYON16HUL	Xingcheng Yongxin Garment Factory	8271 Factory, No. 16 Tiebei Road, Ningyuan Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-O.xlsx	207	CNDON929321DON	CNDON321DON	Dongguan 9290 Garment Co., Ltd.	Room 321, Building 8, Dongguan Yinshang Garment Co., Ltd., No. 80 Taibao Road, Humen Town, Dongguan City, Guangdong Province, China
999-32980463-O.xlsx	217	CNFOSFAN31FOS	CNFOSFAN3FOS	Foshan Fangxuan Clothing Co., Ltd.	Hailiang Garment Factory, No. 3-1, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-O.xlsx	221	CNZHUYIX118SHA	CNZHUYIX2SHA	Zhuji Yixin Electronic Commerce Co., Ltd.	Room 2, 4th Floor, Zhejiang Adi Taizi Clothing Co., Ltd., No. 118 Baihua Road, Taozhu Street, Zhuji City, Shaoxing City, Zhejiang Province, China
999-32980463-O.xlsx	222	CNLANTEN1957NIN	CNLANTEN159NIN	Lanxi Tengsheng Electronic Commerce Firm	Lancotton 1957 Cultural and Creative Park, No. 159 Gongren Road, Yunshan Street, Lanxi City, Jinhua City, Zhejiang Province, China
999-32980463-O.xlsx	223	CNGUAYIZ1066GUA	CNGUAYIZ806GUA	Guangzhou Yizhimei Clothing Co., Ltd.	Room 806, Xin Cheng International Apartments, No. 1066, Jiangnan Avenue, Ruibao Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	224	CNGUAYUE1081GUA	CNGUAYUE543GUA	Guangzhou Yuexiu District Senkai Clothing Store	Shop 543, 5th Floor, Building 1, New Dadi Clothing City (Zhanqian Road Store), No. 108-122, Zhanqian Road, Liuhua Street, Yuexiu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	226	CNGUAWEI106GUA	CNGUAWEI1GUA	Guangzhou Weimeihui Clothing Trading Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	228	CNFOSCHA140FOS	CNFOSCHA2FOS	Foshan Chancheng District Guirenxiang Garment Co., Ltd.	Ground Floor, Hongliyuan Garment Factory No. 2, No. 140, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-O.xlsx	229	CNYIWQIA148JIN	CNYIWQIA4JIN	Yiwu Qiantu Garment Factory	No. 2, Building 4, Yinlong Community, No. 148 Yinlong Road, Suxi Town, Yiwu City, Jinhua City, Zhejiang Province, Mainland China
999-32980463-O.xlsx	230	CNGUAYAN2283GUA	CNGUAYAN301GUA	Guangzhou Yanjin Clothing Co., Ltd.	Room 301, Kehan Apparel Co., Ltd., 228-3 Dachong Road, Dashijiedao, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	232	CNGUANAI192GUA	CNGUANAI4GUA	Guangzhou Naisiqi Clothing Co., Ltd.	2nd Floor, Building 4, Guangzhou Tumono Trading Co., Ltd., 192 Wenming Road, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	244	CNGUAYIH4GUA	CNGUAYIH1GUA	Guangzhou Yihan Clothing Co., Ltd.	4th Floor, Miniature Fire Station at the Foot of Tangxi Bridge, No. 1 Tangjing Street, Tangjing Street, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	246	CNGUASAY03GUA	CNGUASAY303GUA	Guangzhou Sayu Trading Co., Ltd.	Room 3A03, Guangzhou Kelong Network Technology Co., Ltd., No. 5 Jianzhong Road, Tianyuan Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	248	CNQINHEY2QIN	CNQINHEY3QIN	Qingyuan Heyi Garment Co., Ltd.	2nd Floor, Qingyuan Jinshi Garment Co., Ltd. (Bija Middle Road), No. 3 Bijia South Road, Dongcheng Street, Qingcheng District, Qingyuan City, Guangdong Province, China
999-32980463-O.xlsx	249	CNQIAJIA69QIA	CNQIAJIA0QIA	Qianjiang Jianai Garment Manufacturing Co., Ltd.	Unit A, 3rd Floor, Anxinda Accounting, 69 Qianyang West Road, Yuanlin Street, Qianjiang City, Qianjiang City, Hubei Province, China
999-32980463-O.xlsx	252	CNGUAYUA1GUA	CNGUAYUA5GUA	Guangzhou Yuanshun Clothing Co., Ltd.	1st Floor, Yuqingtang (Huazhou Road Store), No. 5 Huazhou Road, Huazhou Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	253	CNHUIHAO76HUI	CNHUIHAO1HUI	Huizhou Haosheng Clothing Co., Ltd.	Building D, Unit 1, Huizhou Haosheng Apparel Co., Ltd., 76 Lishan Road, Shiwantown, Boluo County, Huizhou City, Guangdong Province, China
999-32980463-O.xlsx	254	CNPINCLO5595GUA	CNPINCLO302GUA	Pingyuyan Clothing Store, Jinsha Street, Baiyun District, Guangzhou City	Room 302, Guangzhou Yifang Technology Co., Ltd., 559-571 Xiayuanli Avenue, Sanyuanli Street, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	258	CNSHAYIQ62LIN	CNSHAYIQ3LIN	Shanxi Yiqutong Trading Co., Ltd.	No. 62, Building 3, Residential Quarter, Linfen Highway Branch, Xinsi Street, Yaodu District, Linfen City, Shanxi Province, China
999-32980463-O.xlsx	267	CNXINMIN1104HUL	CNXINMIN1HUL	Xingcheng Minuo Garment Factory	Room C1, Hongda Vehicle Inspection Co., Ltd., No. 110-4 Xinghai South Street, Sihezun Street, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-O.xlsx	271	CNQIARUN738BIJ	CNQIARUN8BIJ	Qianxi Runxuan Clothing Co., Ltd.	Building 8, Chaba Farm, X738, Linquan Town, Qianxi City, Bijie City, Guizhou Province, China
999-32980463-O.xlsx	274	CNGUAZHI005GUA	CNGUAZHI5GUA	Guangzhou Zhijia Garment Co., Ltd.	Room 005, Building 3, Guangzhou Qidi Biotechnology Co., Ltd., 2 Yinsha 2nd Road, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	277	CNHUACOU263ZHA	CNHUACOU9ZHA	Huaiji County Chenshang Clothing Co., Ltd.	5th Floor, Building 9, S263 Horizontal Cave Industrial Park, Huaicheng Street, Huaiji County, Zhaoqing City, Guangdong Province, China
999-32980463-O.xlsx	289	CNQIARUN738BIJ	CNQIARUN8BIJ	Qianxi Runxuan Clothing Co., Ltd.	Building 8, Chaba Farm, X738, Linquan Town, Qianxi City, Bijie City, Guizhou Province, China
999-32980463-O.xlsx	292	CNGANSCA2681GUA	CNGANSCA201GUA	Ganzhou Scarlett Lifei Clothing Co., Ltd.	Room 201, Leefer, No. 268-1, Chigangxi Road, Jianghai Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	295	CNFOSCHA48FOS	CNFOSCHA3FOS	Foshan Chancheng Tongxiangmei Garment Factory	7th Floor, Building 3, Yongan Industrial Zone, 48 Fuping Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-O.xlsx	304	CNGUALAI3GUA	CNGUALAI0GUA	Guangzhou Laimei Clothing Co., Ltd.	Unit A, 3rd Floor, Building B, Fuhong Apartment, Yuanxiadi Road, Huangshi Street, Baiyun District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	313	CNGUAMOR5GUA	CNGUAMOR2GUA	Guangzhou Moran Clothing Co., Ltd.	No. 5, Building 2, Yungu Industrial Park, Weimin West Road, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	318	CNGUAHUA152GUA	CNGUAHUA15GUA	Guangzhou Huateng Garment Co., Ltd.	6th Floor, Guangzhou Langrui Clothing Co., Ltd., No. 15-2, Gongye 1st Road, Dashi Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	321	CNSHETEJ1002SHE	CNSHETEJ314SHE	Shenzhen Tejixiang Technology Co., Ltd.	Room 3B14, Saige Plaza, No. 1002, Huaqiangbei Road, Huaqiangbei Street, Futian District, Shenzhen City, Guangdong Province, China
999-32980463-O.xlsx	331	CNDONDEN24DON	CNDONDEN3DON	Dongguan Dengli Clothing Co., Ltd.	3rd Floor, Dongguan Xinda Metal Products Co., Ltd., 24 Jianmin Road, Humen Town, Dongguan City, Dongguan City, Guangdong Province, China
999-32980463-O.xlsx	337	CNGANHAI4GAN	CNGANHAI1GAN	Ganzhou Hairongzhe Garment Co., Ltd.	4th Floor, Building 1, Luoqi Apparel, Huoju West Road, Jiangxi Ganxian Economic Development Zone, Ganxian District, Ganzhou City, Jiangxi Province, China
999-32980463-O.xlsx	351	CNZHOSTR46ZHO	CNZHOSTR2ZHO	Zhongshan Street Fashion Clothing Co., Ltd.	Unit 2, 4th Floor, Yunxing Industrial Building, No. 46 Qijiang Road Section, Yunhan, Shaxi Town, Zhongshan City, Guangdong Province, China
999-32980463-O.xlsx	363	CNGUAXIN18GUA	CNGUAXIN5GUA	Guangzhou Xingerxue Technology Co., Ltd.	1st Floor, Building 5, Yidao Caotang, 18 Huolushan South Road, Changxing Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	400	CNGUAPAN3GUA	CNGUAPAN5GUA	Guangzhou Panyu District Nancun Yibo Garment Factory	3rd Floor, Guangzhou Yibo Garment Factory, No. 5 Qingyang Avenue, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	401	CNFOSCHA140FOS	CNFOSCHA2FOS	Foshan Chancheng District Guirenxiang Garment Co., Ltd.	Ground Floor, Hongliyuan Garment Factory No. 2, No. 140, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-O.xlsx	414	CNGUAHUA106GUA	CNGUAHUA1GUA	Guangzhou Huachuang Youpin Fashion Design Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	418	CNYIWYIN288JIN	CNYIWYIN719JIN	Yiwu Yingfu Trading Co., Ltd.	No. 288 Kaiyun Road, Chengxi Street, Yiwu City, Jinhua City, Zhejiang Province, China International Land Port E-commerce Mall Phase II-21 Building 719
999-32980463-O.xlsx	429	CNHANSHI339HAN	CNHANSHI28HAN	Hangzhou Shihui E-commerce Co., Ltd.	Room 28, 2nd Floor, Building 4, Technology Incubation Base, No. 339, Huanbei Road, Jinbei Street, Lin'an District, Hangzhou City, Zhejiang Province, China
999-32980463-O.xlsx	432	CNGUAYAH28GUA	CNGUAYAH7GUA	Guangzhou Yahao Textile Garment Co., Ltd.	2nd Floor, Guangzhou Zhuzhou Packaging Materials Co., Ltd., 28 Taiping Road 7, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	436	CNFOSYAB48FOS	CNFOSYAB2FOS	Foshan Yabai Clothing Co., Ltd.	No. 2, 2nd Floor, Building A, Gesa Industrial Building, No. 48 Dongsheng Avenue, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-O.xlsx	452	CNJINNAN2688JIN	CNJINNAN3JIN	Jinhua Nanqiao Knitting Co., Ltd.	3rd Floor, Building 3, Yikai Zhichuang Park, No. 2688, Huafeng East Road, Fucun Town, Jindong District, Jinhua City, Zhejiang Province, China
999-32980463-O.xlsx	467	CNFOSHAP118FOS	CNFOSHAP2FOS	Foshan Happy Bandy Clothing Co., Ltd.	2nd Floor, Tonghai Electronics Factory, 118 Dieibei Avenue, Guicheng Street, Nanhai District, Foshan City, Guangdong Province, China
999-32980463-O.xlsx	472	CNSHACHA11SHA	CNSHACHA6SHA	Shantou Chaoyang District Gu Rao Yuxiang Knitting Factory	Kanoqi Leisure Cafe, No. 6, Alley 11, Guriao Town, Chaoyang District, Shantou City, Guangdong Province, China
999-32980463-O.xlsx	473	CNGUATUT42QIN	CNGUATUT4QIN	Guangdong Tuti Supply Chain Management Co., Ltd.	No. 4-2, Building A2-1, Legeyan Reservoir, Shijiao Town, Qingcheng District, Qingyuan City, Guangdong Province, China
999-32980463-O.xlsx	482	CNZHEHUZ276HUZ	CNZHEHUZ2HUZ	Zhejiang Huzhou Banbeilu Clothing Co., Ltd.	5th Floor, Building 2, Huzhou Fengyan Industrial Co., Ltd., 276 Zhonghua West Road, Zhili Town, Wuxing District, Huzhou City, Zhejiang Province, China
999-32980463-O.xlsx	485	CNGUAWEI106GUA	CNGUAWEI1GUA	Guangzhou Weimeihui Clothing Trading Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	486	CNGUASIY2071GUA	CNGUASIY146GUA	Guangzhou Siyaxin Clothing Co., Ltd.	Room 146, Floor 207-1-7, Building 2, Guangzhou Mandian Trading Co., Ltd., No. 715, Guangshan 1st Road, Fenghuang Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-O.xlsx	487	CNQINPUR18QIN	CNQINPUR0QIN	Qingyuan Purple Times Clothing Co., Ltd.	Units 1-8, Building A1-2, Legeyan Reservoir, Shijiao Town, Qingcheng District, Qingyuan City, Guangdong Province, China
999-32980463-O.xlsx	490	CNFOSYIJ10FOS	CNFOSYIJ4FOS	Foshan Yijiawang Clothing Co., Ltd.	4th Floor, West Wing, Foshan Xinda Machinery Co., Ltd., 10 Danan Zhong Street, Zhangcha Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-P.xlsx	6	CNGUAHUO6GUA	CNGUAHUO3GUA	Guangzhou Huoyi Garment Co., Ltd.	6th Floor, Building A, Qixinggang Industrial Zone No. 3, 3 Qixinggang Road, Jianghai Street, Haizhu District, Guangzhou City, Guangdong Province, China
999-32980463-P.xlsx	8	CNGUASHE63GUA	CNGUASHE2GUA	Guangzhou Shengfan Clothing Co., Ltd.	4th Floor, Building 2, Hengsheng Industrial Park, 63 Industrial Road, Luopu Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-P.xlsx	10	CNGUACHE106GUA	CNGUACHE1GUA	Guangzhou Chengbo Clothing Co., Ltd.	Guangzhou Wanshishun Trading Co., Ltd. Building 1, 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-P.xlsx	11	CNKAITRA14SHA	CNKAITRA9SHA	Kaisibei Trading Firm, Chaoyang District, Shantou City	Xiongxing Baozi Shop, No. 9, Lane 14, Gurao Town, Chaoyang District, Shantou City, Guangdong Province, China
999-32980463-P.xlsx	16	CNFOSJIA02FOS	CNFOSJIA2FOS	Foshan Jiayou Clothing Co., Ltd.	Unit 02, 6th Floor, Building A, Chaoer Industrial Zone, Chaoan Road, Zumiao Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-P.xlsx	17	CNHANSEN2XIA	CNHANSEN9XIA	Hanchuan Senwei Clothing Factory (individual business owner)	2nd Floor, Building 9, Yuhua Industrial Park, Xinhe Town, Hanchuan City, Xiaogan City, Hubei Province, China
999-32980463-P.xlsx	25	CNGUAPAN2283GUA	CNGUAPAN301GUA	Guangzhou Panyu District Dashiyao Jingdi Garment Factory	Room 301, Kehan Clothing Co., Ltd., 228-3 Dazhong Road, Dashi Street, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-P.xlsx	26	CNZHUBAI4333SHA	CNZHUBAI25SHA	Zhuji Baina Knitting Co., Ltd.	No. 2, 4333, Building 25, Zhuji Baina Knitting Co., Ltd., Yongxin Road, Datang Street, Zhuji City, Shaoxing City, Zhejiang Province, China
999-32980463-P.xlsx	33	CNQINHEY2QIN	CNQINHEY3QIN	Qingyuan Heyi Garment Co., Ltd.	2nd Floor, Qingyuan Jinshi Garment Co., Ltd. (Bija Middle Road), No. 3 Bijia South Road, Dongcheng Street, Qingcheng District, Qingyuan City, Guangdong Province, China
999-32980463-P.xlsx	42	CNQINHEY2QIN	CNQINHEY3QIN	Qingyuan Heyi Garment Co., Ltd.	2nd Floor, Qingyuan Jinshi Garment Co., Ltd. (Bija Middle Road), No. 3 Bijia South Road, Dongcheng Street, Qingcheng District, Qingyuan City, Guangdong Province, China
999-32980463-P.xlsx	44	CNZHOYUE51ZHO	CNZHOYUE1ZHO	Zhongshan Yueshangyun Clothing Co., Ltd.	2nd Floor, Unit 1, 1 Card E-commerce Company, 51 Qijiang Road, Saxi Town, Zhongshan City, Zhongshan City, Guangdong Province, China
999-32980463-P.xlsx	49	CNDONFUY141DON	CNDONFUY1DON	Dongguan Fuyin Garment Co., Ltd.	Building 1, Junhua Tang Pharmacy, 141 Tangwei Road, Chaoshan Town, Dongguan City, Dongguan City, Guangdong Province, China
999-32980463-P.xlsx	56	CNQIACOU07SHA	CNQIACOU7SHA	Qianshan County Qili Garment Factory	Room 07, Building 7, Yongsheng Garden Community, Yongping Road, Yongping Town, Qianshan County, Shangrao City, Jiangxi Province, China
999-32980463-P.xlsx	57	CNGUANAY7173GUA	CNGUANAY501GUA	Guangzhou Nayilan Clothing Co., Ltd.	Room 501, Guangzhou Bibaosi Garment Co., Ltd., No. 71-73 Dongyuan Avenue, Nancun Town, Panyu District, Guangzhou City, Guangdong Province, China
999-32980463-P.xlsx	58	CNGUATUO106GUA	CNGUATUO1GUA	Guangzhou Tuoyun Garment Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106, Fengze East Road, Nansha Street, Nansha District, Guangzhou, Guangdong Province, China
999-32980463-P.xlsx	59	CNZHOFUJ3ZHO	CNZHOFUJ2ZHO	Zhongshan Fujibai Garment Co., Ltd.	3rd Floor, Building 2, Huamao Building, 3 Xingong Road, Shaxi Town, Zhongshan City, Guangdong Province, China
999-32980463-P.xlsx	77	CNGUACHE1432GUA	CNGUACHE101GUA	Guangzhou Chengyi Clothing Co., Ltd.	Room 101, No. 1432, Guangzhou Avenue Middle, Linhe Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-P.xlsx	87	CNSHEBAO63SHE	CNSHEBAO6SHE	Shenzhen Baoan District Fuyong Ding Yile E-commerce Business Department	Hangzhou Xiaolongbao (Fuyong Xiashiweiqu Store), No. 6-3, West Street, Dongfuweiqu, Fuyong Street, Bao'an District, Shenzhen City, Guangdong Province, China
999-32980463-P.xlsx	89	CNGUASHE106GUA	CNGUASHE1GUA	Guangzhou Shengya Fruit Trading Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106 Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-P.xlsx	90	CNDON929DON	CNDON139DON	Dongguan 9290 Clothing Co., Ltd.	Humen E-commerce Industrial Park, 139 Taibao Road, Humen Town, Dongguan City, Guangdong Province, China
999-32980463-P.xlsx	91	CNGANHAI4GAN	CNGANHAI1GAN	Ganzhou Hairongzhe Garment Co., Ltd.	4th Floor, Building 1, Luoqi Apparel, Huoju West Road, Jiangxi Ganxian Economic Development Zone, Ganxian District, Ganzhou City, Jiangxi Province, China
999-32980463-P.xlsx	100	CNLIAORI1HUL	CNLIAORI0HUL	Liaoning Orist Garment Co., Ltd.	Room Q, Building 1, Xinghainan Street, Diaoyutai Subdistrict, Xingcheng City, Liaoning Province, Huludao City, Mainland China
999-32980463-P.xlsx	113	CNFOSYIJ10FOS	CNFOSYIJ4FOS	Foshan Yijiawang Clothing Co., Ltd.	4th Floor, West Wing, Foshan Xinda Machinery Co., Ltd., 10 Danan Zhong Street, Zhangcha Street, Chancheng District, Foshan City, Guangdong Province, China
999-32980463-P.xlsx	118	CNSONCOU222LIS	CNSONCOU14LIS	Songyang County Yixuan E-Commerce Co., Ltd.	No. 14, Zhoubo Village, 222 Provincial Road, Xipeng Street, Songyang County, Lishui City, Zhejiang Province, China
999-32980463-P.xlsx	121	CNGUAYIJ1430GUA	CNGUAYIJ353GUA	Guangzhou Yijia Garment Co., Ltd.	Room 353, C14-301, Guangzhou Xingyuecheng Design Co., Ltd., 1 Kehua Street, Wushan Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-P.xlsx	129	CNGUATIA106GUA	CNGUATIA1GUA	Guangzhou Tianjin Garment Co., Ltd.	Building 1, Guangzhou Wanshishun Trading Co., Ltd., No. 106, Fengze East Road, Nansha Street, Nansha District, Guangzhou City, Guangdong Province, China
999-32980463-P.xlsx	139	CNGUAZHO2FOS	CNGUAZHO5FOS	Guangdong Zhongzhi Supply Chain Management Co., Ltd.	2nd Floor, Foshan Xiaoxiong Household Appliances Co., Ltd., No. 5 Changxing Avenue, Junan Town, Shunde District, Foshan City, Guangdong Province, China
999-32980463-P.xlsx	142	CNGUA80963GUA	CNGUA3GUA	Guangzhou 8090 Clothing Co., Ltd.	3rd Floor, Shengdai, 63 Sixiang Road, Xintang Town, Zengcheng District, Guangzhou City, Guangdong Province, China
999-32980463-P.xlsx	153	CNXINAID101HUL	CNXINAID10HUL	Xingcheng Aidomi Sportswear Co., Ltd.	Lanjing Garment Co., Ltd., No. 10-1 Haifa Road, Caozhuang Town, Xingcheng City, Huludao City, Liaoning Province, China
999-32980463-P.xlsx	158	CNGUAAIM1202GUA	CNGUAAIM18GUA	Guangzhou Aimeimei Clothing Co., Ltd.	No. 18, Building H, Lezong Supermarket (Tianyuan Road Store), 1202 Tianyuan Road, Longdong Street, Tianhe District, Guangzhou City, Guangdong Province, China
999-32980463-P.xlsx	162	CNDONNEW36DON	CNDONNEW1DON	Dongguan New Perspective Supply Chain Management Co., Ltd.	Building 1, Squirrel City Fast Food, 36 Longeye Industrial Road, Humen Town, Dongguan City, Dongguan City, Guangdong Province, China
999-32980463-P.xlsx	165	CNNINCIX1571NIN	CNNINCIX16NIN	Ningbo Cixi Yuqian Garment Co., Ltd.	Ningbo Fanzhifushi Co., Ltd., No. 16, Lane 1571, Ciyong Road, Baisha Road Street, Cixi City, Ningbo City, Zhejiang Province, China
